what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242756954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242758954
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242760516
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242762501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242779518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242781955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242788299
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347242790909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242805285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347242807004
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242810598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242812410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242814848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242817051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242818989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347242821083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242821380
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242822161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242860335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242867226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242867226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242867336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242870711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242876039
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242954107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242954107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242954216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242955950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242959854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347242962399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242977578
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347242980951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347242996879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243002813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243019710
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347243022896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243029205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243031734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243031734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243031750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243041901
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347243044899
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347243048163
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347243053738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347243054659
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243054987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243056673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243064060
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347243065340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243083174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243083783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243093137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347243096104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347243097712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243098009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243098322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243104521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243107863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243112782
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347243118685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243125166
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347243130928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243147122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243148871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243164627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243166064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243166080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243166455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243191703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347243195981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347243196684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243202148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243207815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347243208768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347243219806
