what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347013074126
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347013080196
closed,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013080196
closed,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013080212
closed,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013080212
closed,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013080228
closed,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013080228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013090490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013090569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013090584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013102451
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013107874
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013107921
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347013115048
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013115360
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013115438
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347013151742
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013153571
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347013153649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013165683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013386570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013386711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013388164
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347013388602
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1347013393540
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1347013393540
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1347013393540
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1347013393540
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1347013393540
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1347013393540
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1347013393540
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1347013393540
