what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244343917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244344775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244344791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244344884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244349099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244351566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244352424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244354344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244363399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244372390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244373795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244375200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244375481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244376324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244376324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244376465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244386799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244407030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244407030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244407046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244416802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244417427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244429759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244436487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244442295
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347244445292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244447352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244447352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244447368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244459279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244493700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244494668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244498774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244501865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244504799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244505080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244507328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244507578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244513042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244518896
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244522330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244545059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244623175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244623190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244623190
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244632400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244640986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244644670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244655770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244656035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244658142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244664855
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244665198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244672442
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347244704256
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347244705115
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347244705177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244709002
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347244710547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244714949
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244715277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244716932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244721896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244740972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244745390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244756193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244765059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244770773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244773239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244775768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244776112
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244780623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244784619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244785775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244785775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244785884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244796921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1347244800683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244800886
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244806833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244809269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244810876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244811142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244811829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244811829
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244811938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244825535
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244835448
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.scroll.lineDown",1347244835635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244837711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347244840193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347244840724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347244840896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244841692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244849247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1347244851776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244853509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244853790
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244860784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244860784
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244860893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244867387
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244872164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244873397
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244876425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244895080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244896220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244896220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244896313
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244905961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244909020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347244912236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347244913828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244914141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244916029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244916029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244916404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244917044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244917138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244922523
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244953698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244955306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347244978019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347244980626
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347244984279
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245033312
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245051592
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245057368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347245076881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347245077708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347245078036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245078551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245082907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347245089994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245091055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245095395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1347245106775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347245108071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347245108399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347245109304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347245110881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347245111178
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245111646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245143741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245147051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245173401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347245177491
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347245207370
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245215769
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245215862
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245227945
closed,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245227945
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347245229272
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245229615
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245229693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1347245250487
opened,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245250877
activated,editor,org.nodeclipse.ui,0.1.7,"org.nodeclipse.ui.editors.NodeEditor",1347245250955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245279007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245309214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245310072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245314943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245315317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245752977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347245753337
